interaction_id,customer_id,interaction_date,interaction_type,channel,agent_id,outcome,notes
3587,590,2023-01-01,phone_call,whatsapp,2,no_answer,Synthetic interaction for CRM lab.
3588,592,2023-01-01,whatsapp,phone,19,no_answer,Synthetic interaction for CRM lab.
3589,592,2023-01-16,chatbot,phone,8,no_answer,Synthetic interaction for CRM lab.
3590,592,2023-01-31,chatbot,email,39,resolved,Synthetic interaction for CRM lab.
3591,592,2023-02-15,chatbot,email,50,answered,Synthetic interaction for CRM lab.
3592,592,2023-03-02,chatbot,phone,49,resolved,Synthetic interaction for CRM lab.
3593,592,2023-03-17,whatsapp,whatsapp,5,no_answer,Synthetic interaction for CRM lab.
3594,592,2023-04-01,phone_call,whatsapp,28,resolved,Synthetic interaction for CRM lab.
3595,592,2023-04-16,phone_call,phone,35,escalated,Synthetic interaction for CRM lab.
3596,592,2023-05-01,whatsapp,in_app,48,resolved,Synthetic interaction for CRM lab.
3597,592,2023-05-16,chatbot,whatsapp,45,follow_up,Synthetic interaction for CRM lab.
3598,592,2023-05-31,meeting,in_app,4,answered,Synthetic interaction for CRM lab.
3599,592,2023-06-15,chatbot,whatsapp,37,escalated,Synthetic interaction for CRM lab.
3600,592,2023-06-30,meeting,sms,36,resolved,Synthetic interaction for CRM lab.
3601,592,2023-07-15,whatsapp,phone,1,resolved,Synthetic interaction for CRM lab.
3602,593,2023-01-01,email,sms,18,escalated,Synthetic interaction for CRM lab.
3603,593,2023-01-16,email,whatsapp,39,answered,Synthetic interaction for CRM lab.
3604,593,2023-01-31,phone_call,whatsapp,12,answered,Synthetic interaction for CRM lab.
3605,593,2023-02-15,whatsapp,email,5,answered,Synthetic interaction for CRM lab.
3606,594,2023-01-01,whatsapp,phone,46,follow_up,Synthetic interaction for CRM lab.
3607,594,2023-01-16,email,in_app,4,resolved,Synthetic interaction for CRM lab.
3608,594,2023-01-31,chatbot,email,30,escalated,Synthetic interaction for CRM lab.
3609,594,2023-02-15,email,whatsapp,22,no_answer,Synthetic interaction for CRM lab.
3610,594,2023-03-02,email,sms,20,no_answer,Synthetic interaction for CRM lab.
3611,594,2023-03-17,email,phone,7,follow_up,Synthetic interaction for CRM lab.
3612,594,2023-04-01,phone_call,whatsapp,9,answered,Synthetic interaction for CRM lab.
3613,594,2023-04-16,email,email,37,follow_up,Synthetic interaction for CRM lab.
3614,595,2023-01-01,email,phone,10,escalated,Synthetic interaction for CRM lab.
3615,595,2023-01-16,whatsapp,whatsapp,31,follow_up,Synthetic interaction for CRM lab.
3616,595,2023-01-31,chatbot,whatsapp,3,answered,Synthetic interaction for CRM lab.
3617,595,2023-02-15,whatsapp,email,17,follow_up,Synthetic interaction for CRM lab.
3618,595,2023-03-02,phone_call,sms,24,no_answer,Synthetic interaction for CRM lab.
3619,595,2023-03-17,whatsapp,whatsapp,48,no_answer,Synthetic interaction for CRM lab.
3620,595,2023-04-01,whatsapp,email,21,follow_up,Synthetic interaction for CRM lab.
3621,595,2023-04-16,whatsapp,phone,33,no_answer,Synthetic interaction for CRM lab.
3622,596,2023-01-01,phone_call,whatsapp,24,answered,Synthetic interaction for CRM lab.
3623,596,2023-01-16,whatsapp,whatsapp,43,follow_up,Synthetic interaction for CRM lab.
3624,596,2023-01-31,chatbot,sms,9,escalated,Synthetic interaction for CRM lab.
3625,596,2023-02-15,meeting,sms,24,resolved,Synthetic interaction for CRM lab.
3626,596,2023-03-02,chatbot,email,34,resolved,Synthetic interaction for CRM lab.
3627,596,2023-03-17,phone_call,phone,43,no_answer,Synthetic interaction for CRM lab.
3628,598,2023-01-01,whatsapp,email,46,follow_up,Synthetic interaction for CRM lab.
3629,598,2023-01-16,email,sms,17,follow_up,Synthetic interaction for CRM lab.
3630,598,2023-01-31,meeting,phone,10,no_answer,Synthetic interaction for CRM lab.
3631,598,2023-02-15,whatsapp,phone,50,escalated,Synthetic interaction for CRM lab.
3632,598,2023-03-02,chatbot,phone,31,no_answer,Synthetic interaction for CRM lab.
3633,598,2023-03-17,chatbot,phone,30,resolved,Synthetic interaction for CRM lab.
3634,598,2023-04-01,chatbot,whatsapp,21,answered,Synthetic interaction for CRM lab.
3635,598,2023-04-16,meeting,whatsapp,15,answered,Synthetic interaction for CRM lab.
3636,598,2023-05-01,email,sms,11,answered,Synthetic interaction for CRM lab.
3637,598,2023-05-16,whatsapp,whatsapp,46,answered,Synthetic interaction for CRM lab.
3638,598,2023-05-31,whatsapp,sms,25,resolved,Synthetic interaction for CRM lab.
3639,598,2023-06-15,meeting,whatsapp,16,answered,Synthetic interaction for CRM lab.
3640,598,2023-06-30,phone_call,email,48,resolved,Synthetic interaction for CRM lab.
3641,598,2023-07-15,whatsapp,sms,46,escalated,Synthetic interaction for CRM lab.
3642,599,2023-01-01,meeting,phone,15,no_answer,Synthetic interaction for CRM lab.
3643,599,2023-01-16,email,email,30,answered,Synthetic interaction for CRM lab.
3644,599,2023-01-31,whatsapp,phone,36,escalated,Synthetic interaction for CRM lab.
3645,599,2023-02-15,phone_call,phone,10,answered,Synthetic interaction for CRM lab.
3646,599,2023-03-02,whatsapp,sms,9,follow_up,Synthetic interaction for CRM lab.
3647,601,2023-01-01,phone_call,whatsapp,17,no_answer,Synthetic interaction for CRM lab.
3648,601,2023-01-16,email,sms,32,escalated,Synthetic interaction for CRM lab.
3649,601,2023-01-31,whatsapp,whatsapp,2,follow_up,Synthetic interaction for CRM lab.
3650,601,2023-02-15,email,in_app,20,escalated,Synthetic interaction for CRM lab.
3651,601,2023-03-02,email,phone,41,follow_up,Synthetic interaction for CRM lab.
3652,601,2023-03-17,phone_call,sms,12,answered,Synthetic interaction for CRM lab.
3653,601,2023-04-01,whatsapp,sms,18,escalated,Synthetic interaction for CRM lab.
3654,601,2023-04-16,meeting,sms,49,answered,Synthetic interaction for CRM lab.
3655,602,2023-01-01,phone_call,email,27,no_answer,Synthetic interaction for CRM lab.
3656,602,2023-01-16,whatsapp,email,34,resolved,Synthetic interaction for CRM lab.
3657,602,2023-01-31,chatbot,sms,36,resolved,Synthetic interaction for CRM lab.
3658,602,2023-02-15,chatbot,in_app,36,escalated,Synthetic interaction for CRM lab.
3659,602,2023-03-02,meeting,phone,1,escalated,Synthetic interaction for CRM lab.
3660,602,2023-03-17,chatbot,whatsapp,47,follow_up,Synthetic interaction for CRM lab.
3661,604,2023-01-01,chatbot,in_app,47,follow_up,Synthetic interaction for CRM lab.
3662,605,2023-01-01,meeting,in_app,13,resolved,Synthetic interaction for CRM lab.
3663,605,2023-01-16,chatbot,email,3,follow_up,Synthetic interaction for CRM lab.
3664,605,2023-01-31,phone_call,email,49,resolved,Synthetic interaction for CRM lab.
3665,606,2023-01-01,chatbot,email,2,no_answer,Synthetic interaction for CRM lab.
3666,606,2023-01-16,email,sms,34,follow_up,Synthetic interaction for CRM lab.
3667,606,2023-01-31,phone_call,in_app,9,escalated,Synthetic interaction for CRM lab.
3668,606,2023-02-15,meeting,whatsapp,41,no_answer,Synthetic interaction for CRM lab.
3669,606,2023-03-02,whatsapp,phone,44,answered,Synthetic interaction for CRM lab.
3670,606,2023-03-17,meeting,sms,38,resolved,Synthetic interaction for CRM lab.
3671,606,2023-04-01,meeting,phone,39,escalated,Synthetic interaction for CRM lab.
3672,606,2023-04-16,phone_call,whatsapp,14,resolved,Synthetic interaction for CRM lab.
3673,606,2023-05-01,whatsapp,phone,12,no_answer,Synthetic interaction for CRM lab.
3674,606,2023-05-16,meeting,phone,8,answered,Synthetic interaction for CRM lab.
3675,607,2023-01-01,chatbot,sms,17,follow_up,Synthetic interaction for CRM lab.
3676,607,2023-01-16,email,sms,1,follow_up,Synthetic interaction for CRM lab.
3677,607,2023-01-31,meeting,in_app,14,answered,Synthetic interaction for CRM lab.
3678,607,2023-02-15,chatbot,in_app,34,follow_up,Synthetic interaction for CRM lab.
3679,607,2023-03-02,email,in_app,37,follow_up,Synthetic interaction for CRM lab.
3680,607,2023-03-17,chatbot,in_app,24,no_answer,Synthetic interaction for CRM lab.
3681,607,2023-04-01,phone_call,sms,9,follow_up,Synthetic interaction for CRM lab.
3682,607,2023-04-16,meeting,phone,26,no_answer,Synthetic interaction for CRM lab.
3683,607,2023-05-01,meeting,phone,20,no_answer,Synthetic interaction for CRM lab.
3684,607,2023-05-16,chatbot,in_app,49,no_answer,Synthetic interaction for CRM lab.
3685,607,2023-05-31,email,sms,33,no_answer,Synthetic interaction for CRM lab.
3686,607,2023-06-15,meeting,sms,36,answered,Synthetic interaction for CRM lab.
3687,607,2023-06-30,meeting,whatsapp,6,escalated,Synthetic interaction for CRM lab.
3688,608,2023-01-01,chatbot,sms,1,escalated,Synthetic interaction for CRM lab.
3689,608,2023-01-16,chatbot,whatsapp,36,escalated,Synthetic interaction for CRM lab.
3690,608,2023-01-31,chatbot,in_app,45,answered,Synthetic interaction for CRM lab.
3691,608,2023-02-15,phone_call,whatsapp,25,follow_up,Synthetic interaction for CRM lab.
3692,608,2023-03-02,chatbot,whatsapp,12,resolved,Synthetic interaction for CRM lab.
3693,608,2023-03-17,phone_call,phone,3,answered,Synthetic interaction for CRM lab.
3694,608,2023-04-01,email,in_app,1,no_answer,Synthetic interaction for CRM lab.
3695,609,2023-01-01,chatbot,sms,41,no_answer,Synthetic interaction for CRM lab.
3696,609,2023-01-16,whatsapp,sms,48,follow_up,Synthetic interaction for CRM lab.
3697,609,2023-01-31,chatbot,in_app,35,no_answer,Synthetic interaction for CRM lab.
3698,609,2023-02-15,phone_call,phone,38,resolved,Synthetic interaction for CRM lab.
3699,609,2023-03-02,chatbot,in_app,39,escalated,Synthetic interaction for CRM lab.
3700,609,2023-03-17,meeting,in_app,33,resolved,Synthetic interaction for CRM lab.
3701,609,2023-04-01,email,whatsapp,18,no_answer,Synthetic interaction for CRM lab.
3702,609,2023-04-16,phone_call,sms,50,resolved,Synthetic interaction for CRM lab.
3703,609,2023-05-01,meeting,email,26,escalated,Synthetic interaction for CRM lab.
3704,610,2023-01-01,phone_call,phone,30,escalated,Synthetic interaction for CRM lab.
3705,610,2023-01-16,chatbot,sms,37,resolved,Synthetic interaction for CRM lab.
3706,611,2023-01-01,email,sms,2,follow_up,Synthetic interaction for CRM lab.
3707,611,2023-01-16,whatsapp,phone,16,resolved,Synthetic interaction for CRM lab.
3708,611,2023-01-31,phone_call,in_app,44,no_answer,Synthetic interaction for CRM lab.
3709,611,2023-02-15,chatbot,in_app,22,answered,Synthetic interaction for CRM lab.
3710,611,2023-03-02,email,in_app,23,answered,Synthetic interaction for CRM lab.
3711,611,2023-03-17,chatbot,email,13,escalated,Synthetic interaction for CRM lab.
3712,611,2023-04-01,chatbot,whatsapp,9,escalated,Synthetic interaction for CRM lab.
3713,612,2023-01-01,meeting,phone,42,follow_up,Synthetic interaction for CRM lab.
3714,612,2023-01-16,email,whatsapp,37,follow_up,Synthetic interaction for CRM lab.
3715,613,2023-01-01,email,whatsapp,4,no_answer,Synthetic interaction for CRM lab.
3716,613,2023-01-16,chatbot,in_app,2,follow_up,Synthetic interaction for CRM lab.
3717,613,2023-01-31,phone_call,sms,30,answered,Synthetic interaction for CRM lab.
3718,613,2023-02-15,whatsapp,email,46,answered,Synthetic interaction for CRM lab.
3719,615,2023-01-01,chatbot,email,17,escalated,Synthetic interaction for CRM lab.
3720,615,2023-01-16,chatbot,phone,32,no_answer,Synthetic interaction for CRM lab.
3721,615,2023-01-31,email,whatsapp,18,no_answer,Synthetic interaction for CRM lab.
3722,615,2023-02-15,whatsapp,whatsapp,48,escalated,Synthetic interaction for CRM lab.
3723,615,2023-03-02,phone_call,sms,28,answered,Synthetic interaction for CRM lab.
3724,615,2023-03-17,phone_call,sms,7,no_answer,Synthetic interaction for CRM lab.
3725,615,2023-04-01,phone_call,sms,39,no_answer,Synthetic interaction for CRM lab.
3726,615,2023-04-16,whatsapp,email,29,resolved,Synthetic interaction for CRM lab.
3727,615,2023-05-01,chatbot,email,39,follow_up,Synthetic interaction for CRM lab.
3728,616,2023-01-01,whatsapp,whatsapp,20,resolved,Synthetic interaction for CRM lab.
3729,616,2023-01-16,phone_call,phone,38,answered,Synthetic interaction for CRM lab.
3730,616,2023-01-31,phone_call,email,40,answered,Synthetic interaction for CRM lab.
3731,617,2023-01-01,whatsapp,in_app,25,follow_up,Synthetic interaction for CRM lab.
3732,620,2023-01-01,phone_call,sms,28,answered,Synthetic interaction for CRM lab.
3733,620,2023-01-16,email,phone,26,no_answer,Synthetic interaction for CRM lab.
3734,620,2023-01-31,phone_call,in_app,41,answered,Synthetic interaction for CRM lab.
3735,620,2023-02-15,phone_call,whatsapp,34,resolved,Synthetic interaction for CRM lab.
3736,620,2023-03-02,whatsapp,sms,15,follow_up,Synthetic interaction for CRM lab.
3737,620,2023-03-17,meeting,phone,48,no_answer,Synthetic interaction for CRM lab.
3738,620,2023-04-01,whatsapp,sms,37,follow_up,Synthetic interaction for CRM lab.
3739,620,2023-04-16,whatsapp,email,43,escalated,Synthetic interaction for CRM lab.
3740,620,2023-05-01,phone_call,sms,9,resolved,Synthetic interaction for CRM lab.
3741,620,2023-05-16,phone_call,whatsapp,46,escalated,Synthetic interaction for CRM lab.
3742,622,2023-01-01,chatbot,in_app,37,escalated,Synthetic interaction for CRM lab.
3743,623,2023-01-01,chatbot,in_app,18,resolved,Synthetic interaction for CRM lab.
3744,623,2023-01-16,phone_call,whatsapp,26,resolved,Synthetic interaction for CRM lab.
3745,624,2023-01-01,whatsapp,email,45,follow_up,Synthetic interaction for CRM lab.
3746,624,2023-01-16,whatsapp,sms,3,resolved,Synthetic interaction for CRM lab.
3747,624,2023-01-31,chatbot,email,1,escalated,Synthetic interaction for CRM lab.
3748,624,2023-02-15,chatbot,phone,27,follow_up,Synthetic interaction for CRM lab.
3749,624,2023-03-02,whatsapp,sms,42,follow_up,Synthetic interaction for CRM lab.
3750,624,2023-03-17,meeting,sms,25,resolved,Synthetic interaction for CRM lab.
3751,624,2023-04-01,chatbot,sms,45,escalated,Synthetic interaction for CRM lab.
3752,624,2023-04-16,email,email,48,resolved,Synthetic interaction for CRM lab.
3753,624,2023-05-01,email,email,31,follow_up,Synthetic interaction for CRM lab.
3754,624,2023-05-16,meeting,sms,40,resolved,Synthetic interaction for CRM lab.
3755,624,2023-05-31,email,email,45,no_answer,Synthetic interaction for CRM lab.
3756,625,2023-01-01,phone_call,whatsapp,49,escalated,Synthetic interaction for CRM lab.
3757,625,2023-01-16,chatbot,phone,46,follow_up,Synthetic interaction for CRM lab.
3758,626,2023-01-01,phone_call,phone,24,answered,Synthetic interaction for CRM lab.
3759,626,2023-01-16,whatsapp,in_app,34,answered,Synthetic interaction for CRM lab.
3760,626,2023-01-31,chatbot,whatsapp,15,no_answer,Synthetic interaction for CRM lab.
3761,626,2023-02-15,email,email,32,follow_up,Synthetic interaction for CRM lab.
3762,626,2023-03-02,phone_call,email,18,follow_up,Synthetic interaction for CRM lab.
3763,626,2023-03-17,phone_call,in_app,18,resolved,Synthetic interaction for CRM lab.
3764,626,2023-04-01,meeting,whatsapp,27,follow_up,Synthetic interaction for CRM lab.
3765,626,2023-04-16,chatbot,in_app,23,no_answer,Synthetic interaction for CRM lab.
3766,626,2023-05-01,email,sms,32,resolved,Synthetic interaction for CRM lab.
3767,626,2023-05-16,phone_call,phone,11,answered,Synthetic interaction for CRM lab.
3768,626,2023-05-31,whatsapp,phone,45,follow_up,Synthetic interaction for CRM lab.
3769,627,2023-01-01,phone_call,phone,8,escalated,Synthetic interaction for CRM lab.
3770,627,2023-01-16,chatbot,in_app,8,answered,Synthetic interaction for CRM lab.
3771,627,2023-01-31,phone_call,in_app,9,resolved,Synthetic interaction for CRM lab.
3772,627,2023-02-15,meeting,sms,17,answered,Synthetic interaction for CRM lab.
3773,627,2023-03-02,meeting,whatsapp,12,resolved,Synthetic interaction for CRM lab.
3774,627,2023-03-17,email,sms,37,escalated,Synthetic interaction for CRM lab.
3775,628,2023-01-01,phone_call,phone,47,answered,Synthetic interaction for CRM lab.
3776,628,2023-01-16,phone_call,whatsapp,9,escalated,Synthetic interaction for CRM lab.
3777,628,2023-01-31,whatsapp,email,32,resolved,Synthetic interaction for CRM lab.
3778,629,2023-01-01,whatsapp,email,21,answered,Synthetic interaction for CRM lab.
3779,629,2023-01-16,meeting,whatsapp,1,follow_up,Synthetic interaction for CRM lab.
3780,630,2023-01-01,chatbot,phone,15,resolved,Synthetic interaction for CRM lab.
3781,630,2023-01-16,email,phone,40,escalated,Synthetic interaction for CRM lab.
3782,630,2023-01-31,phone_call,whatsapp,35,resolved,Synthetic interaction for CRM lab.
3783,630,2023-02-15,email,email,21,resolved,Synthetic interaction for CRM lab.
3784,630,2023-03-02,email,whatsapp,32,resolved,Synthetic interaction for CRM lab.
3785,630,2023-03-17,phone_call,sms,48,resolved,Synthetic interaction for CRM lab.
3786,630,2023-04-01,email,in_app,21,answered,Synthetic interaction for CRM lab.
3787,630,2023-04-16,email,email,24,escalated,Synthetic interaction for CRM lab.
3788,630,2023-05-01,email,phone,26,follow_up,Synthetic interaction for CRM lab.
3789,630,2023-05-16,phone_call,sms,3,no_answer,Synthetic interaction for CRM lab.
3790,630,2023-05-31,meeting,phone,22,resolved,Synthetic interaction for CRM lab.
3791,631,2023-01-01,meeting,email,31,no_answer,Synthetic interaction for CRM lab.
3792,632,2023-01-01,phone_call,sms,5,follow_up,Synthetic interaction for CRM lab.
3793,632,2023-01-16,phone_call,phone,15,answered,Synthetic interaction for CRM lab.
3794,632,2023-01-31,chatbot,email,5,escalated,Synthetic interaction for CRM lab.
3795,632,2023-02-15,meeting,email,45,no_answer,Synthetic interaction for CRM lab.
3796,633,2023-01-01,whatsapp,in_app,42,answered,Synthetic interaction for CRM lab.
3797,633,2023-01-16,chatbot,phone,17,resolved,Synthetic interaction for CRM lab.
3798,633,2023-01-31,email,in_app,40,follow_up,Synthetic interaction for CRM lab.
3799,633,2023-02-15,email,whatsapp,9,resolved,Synthetic interaction for CRM lab.
3800,633,2023-03-02,email,phone,22,follow_up,Synthetic interaction for CRM lab.
3801,633,2023-03-17,chatbot,whatsapp,40,escalated,Synthetic interaction for CRM lab.
3802,633,2023-04-01,phone_call,phone,6,no_answer,Synthetic interaction for CRM lab.
3803,633,2023-04-16,email,whatsapp,13,no_answer,Synthetic interaction for CRM lab.
